Date,Open,High,Low,Close,Adj_close,Volume
1982-03-08,0.29464287,0.29464287,0.2924107,0.2924107,0.2316886,8786400
1982-03-09,0.29464287,0.296875,0.29464287,0.29464287,0.23345727,13126400
1982-03-10,0.2924107,0.2924107,0.29017857,0.29017857,0.22991994,21733600
1982-03-11,0.29017857,0.29464287,0.29017857,0.29017857,0.22991994,5644800
1982-03-12,0.27455357,0.27455357,0.27232143,0.27232143,0.21577103,11636800
1982-03-15,0.27232143,0.27232143,0.2700893,0.2700893,0.21400242,12840800
1982-03-16,0.26785713,0.26785713,0.265625,0.265625,0.21046521,11788000
1982-03-17,0.2544643,0.2544643,0.25223213,0.25223213,0.19985354,12622400
1982-03-18,0.27232143,0.27455357,0.27232143,0.27232143,0.21577103,14084000
1982-03-19,0.296875,0.29910713,0.296875,0.296875,0.23522581,16452800
1982-03-22,0.31919643,0.32142857,0.31919643,0.31919643,0.25291193,17298400
1982-03-23,0.3169643,0.3169643,0.31473213,0.31473213,0.24937472,13988800
1982-03-24,0.29910713,0.29910713,0.296875,0.296875,0.23522581,12902400
1982-03-25,0.296875,0.296875,0.29464287,0.29464287,0.23345727,21028000
1982-03-26,0.2924107,0.2924107,0.29017857,0.29017857,0.22991994,12695200
1982-03-29,0.296875,0.29910713,0.296875,0.296875,0.23522581,16900800
1982-03-30,0.3013393,0.30357143,0.3013393,0.3013393,0.23876311,19488000
1982-03-31,0.3013393,0.30357143,0.3013393,0.3013393,0.23876311,12538400
1982-04-01,0.3169643,0.31919643,0.3169643,0.3169643,0.2511434,14784000
1982-04-02,0.3169643,0.31919643,0.3169643,0.3169643,0.2511434,21201600
1982-04-05,0.3169643,0.31919643,0.3169643,0.3169643,0.2511434,21660800
1982-04-06,0.3169643,0.3169643,0.31473213,0.31473213,0.24937472,17897600
1982-04-07,0.3125,0.3125,0.31026787,0.31026787,0.2458376,7274400
1982-04-08,0.3125,0.31473213,0.3125,0.3125,0.24760623,5997600
1982-04-12,0.3125,0.31473213,0.31026787,0.31026787,0.2458376,11076800
1982-04-13,0.28794643,0.28794643,0.2857143,0.2857143,0.22638279,21324800
1982-04-14,0.28794643,0.29017857,0.28794643,0.28794643,0.22815135,28397600
1982-04-15,0.2924107,0.29464287,0.2924107,0.2924107,0.2316886,41070400
